tower_id,tower_name,latitude,longitude,camp_name
589,253,18.73872,73.291533,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
590,252,18.740891,73.290636,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
591,251,18.743214,73.289746,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
592,250,18.745573,73.288818,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
593,249,18.748203,73.287759,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
594,248,18.750554,73.28684,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
595,247,18.752853,73.285923,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
596,246,18.755519,73.285891,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
597,245,18.759181,73.285795,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
598,244,18.760998,73.285735,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
599,243,18.764085,73.285633,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
600,242,18.766787,73.286225,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
601,241,18.769746,73.286956,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
602,240,18.772358,73.287458,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
603,239,18.774929,73.288075,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
604,238,18.777967,73.288734,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
605,237,18.780661,73.289225,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
606,236,18.782644,73.289061,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
607,235,18.78527,73.289044,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
608,234,18.78717,73.288995,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
609,233,18.789691,73.288965,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
610,232,18.792331,73.288875,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
611,231,18.794642,73.28886,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
612,230,18.797309,73.288722,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
613,229,18.79956,73.287334,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
614,228,18.801265,73.286433,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
615,227,18.803327,73.28516,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
616,226,18.806337,73.283835,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
617,225,18.809239,73.282596,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
618,224,18.811894,73.282972,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
619,223,18.814611,73.283379,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
620,222,18.817138,73.283332,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
621,221,18.81783,73.280457,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
622,220,18.819522,73.279275,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
623,219,18.820961,73.27693,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
624,218,18.82244,73.2744,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
625,217,18.823609,73.27244,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
626,216,18.825417,73.269357,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
627,215,18.826165,73.267781,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
628,214,18.828371,73.264137,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
629,213,18.829865,73.261723,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
630,212,18.831301,73.259374,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
631,211,18.832694,73.257081,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
632,210,18.834707,73.253743,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
633,209,18.835754,73.253214,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
634,208,18.837635,73.251679,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
635,207,18.839352,73.250279,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
636,206,18.841898,73.248181,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
637,205,18.843971,73.246835,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
638,204,18.846209,73.245344,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
639,203,18.848725,73.243684,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
640,202,18.851136,73.242097,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
641,201,18.853439,73.240568,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
642,200,18.855704,73.239063,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
643,199,18.857733,73.237722,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
644,198,18.860373,73.235973,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
645,197,18.862768,73.234388,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
646,196,18.864556,73.233205,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
647,195,18.866998,73.231592,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
648,194,18.869315,73.230055,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
649,192,18.874287,73.226366,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
650,193,18.871758,73.228441,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
651,191,18.876931,73.224179,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
652,189,18.880698,73.221095,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
653,190,18.878682,73.222746,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
654,188,18.88275,73.219382,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
655,187,18.884909,73.217621,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
656,186,18.887319,73.215598,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
657,185,18.889024,73.214208,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
658,184,18.891459,73.212161,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
659,183,18.894168,73.209907,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
660,182,18.895752,73.208612,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
661,181,18.897987,73.206744,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
662,180,18.901396,73.204698,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
663,179,18.903524,73.203422,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
664,178,18.905912,73.201995,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
665,177,18.908256,73.200602,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
666,176,18.910857,73.199027,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
667,175,18.913587,73.197395,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
668,174,18.916499,73.195662,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
669,173,18.918767,73.194292,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
670,172,18.920958,73.192964,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
671,171,18.923259,73.191609,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
672,170,18.926192,73.189816,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
673,169,18.929208,73.188031,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
674,168,18.932064,73.186304,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
675,167,18.93418,73.185033,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
676,166,18.936463,73.18367,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
677,165,18.939432,73.181875,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
678,164,18.940964,73.180951,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
679,163,18.943278,73.179553,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
680,162,18.945522,73.178206,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
681,161,18.948669,73.176323,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
682,160,18.950195,73.174216,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
683,159,18.95258,73.170975,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
684,158,18.953196,73.168373,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
685,157,18.954033,73.164892,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
686,156,18.954646,73.162241,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
687,155,18.955113,73.160273,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
688,154,18.955791,73.157421,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
689,153,18.956349,73.155094,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
690,152,18.956935,73.152586,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
691,151,18.95741,73.151048,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
692,150,18.958185,73.148589,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
693,149,18.958825,73.146505,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
694,148,18.96001,73.144939,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
695,147,18.960969,73.143573,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
696,146,18.96168,73.14239,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
697,145,18.96323,73.140138,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
698,144,18.964856,73.137775,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
699,143,18.966469,73.135433,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
700,142,18.968012,73.133047,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
701,141,18.969084,73.130893,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
702,140,18.970407,73.128107,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
703,139,18.971748,73.125298,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
704,138,18.972143,73.123948,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
705,137,18.973032,73.121385,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
706,136,18.97363,73.119558,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
707,135,18.97434,73.117769,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
708,134,18.974482,73.116841,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
709,133,18.975101,73.115005,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
710,132,18.975799,73.112849,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
711,131,18.976606,73.109698,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
712,130,18.976782,73.108832,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
713,129,18.978083,73.105963,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
714,"220kV Gantry Karanjade side BK7,8",18.978264,73.105509,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
715,"220 kV Gantry BK 7,8",19.007472,73.057325,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
716,110 N,19.007693,73.057041,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
717,109N,19.009552,73.054984,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
718,108N,19.011383,73.052828,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
719,107N,19.013257,73.050729,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
720,106N2,19.015428,73.048399,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
721,106N1,19.017748,73.045973,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
722,105,19.020592,73.042792,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
723,104,19.021584,73.041621,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
724,103,19.023368,73.039679,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
725,102,19.024683,73.038128,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
726,101,19.026873,73.035588,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
727,100,19.02921,73.032942,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
728,99,19.030769,73.031588,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
729,98,19.032726,73.029019,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
730,97,19.034553,73.026596,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
731,96,19.036774,73.023683,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
732,95,19.038287,73.021668,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
733,94,19.040185,73.019129,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
734,93,19.041345,73.017983,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
735,92,19.042574,73.016674,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
736,91,19.044263,73.014933,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
737,90,19.046287,73.012654,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
738,89,19.048348,73.010375,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
739,88,19.050598,73.00788,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
740,87,19.05261,73.005699,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
741,86,19.054546,73.003543,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
742,85,19.056403,73.001483,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
743,84,19.058562,72.999055,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
744,83,19.060808,72.996588,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
745,82,19.062016,72.995208,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
746,81,19.064187,72.992775,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
747,80,19.06628,72.990344,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
748,79,19.068128,72.988269,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
749,78,19.069611,72.986573,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
750,77,19.068756,72.984312,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
751,76,19.067261,72.980055,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
752,75,19.064858,72.973482,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
753,74,19.062487,72.966836,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
754,73,19.060359,72.960955,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
755,72,19.059218,72.957732,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
756,71,19.057978,72.95431,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
757,70,19.056849,72.951223,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
758,68,19.055016,72.946154,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
759,67,19.054172,72.943797,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
760,66,19.053074,72.940787,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
761,65,19.052165,72.938233,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
762,69,19.055874,72.948514,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
763,64,19.051035,72.935029,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
764,63,19.050415,72.933392,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
765,Mankhurd TATA POWER 110KV Station,19.052298,72.941149,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
766,TATA Power Waghivali substation,19.007449,73.058935,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
767,TATA POWER KARANJADE,18.978816,73.105446,"220 Kv Bhira Karanjade Line 7&8 + Wd7,8"
768,199,19.221872,73.117086,110Kv Kalwa Kalyan Line
769,198,19.219797,73.116175,110Kv Kalwa Kalyan Line
770,197,19.217917,73.115376,110Kv Kalwa Kalyan Line
771,196,19.216007,73.114477,110Kv Kalwa Kalyan Line
772,195,19.213881,73.113537,110Kv Kalwa Kalyan Line
773,194,19.212095,73.112769,110Kv Kalwa Kalyan Line
774,193,19.210272,73.111931,110Kv Kalwa Kalyan Line
775,192,19.208736,73.110425,110Kv Kalwa Kalyan Line
776,191,19.207583,73.109258,110Kv Kalwa Kalyan Line
777,190,19.205804,73.107537,110Kv Kalwa Kalyan Line
778,189,19.204336,73.106014,110Kv Kalwa Kalyan Line
779,188,19.202828,73.104503,110Kv Kalwa Kalyan Line
780,187,19.20126,73.102979,110Kv Kalwa Kalyan Line
781,186,19.199752,73.101433,110Kv Kalwa Kalyan Line
782,185,19.198391,73.100047,110Kv Kalwa Kalyan Line
783,184,19.196793,73.098177,110Kv Kalwa Kalyan Line
784,183,19.195317,73.096406,110Kv Kalwa Kalyan Line
785,182,19.194013,73.094845,110Kv Kalwa Kalyan Line
786,181,19.192768,73.093358,110Kv Kalwa Kalyan Line
787,180,19.190901,73.092301,110Kv Kalwa Kalyan Line
788,179,19.189227,73.091581,110Kv Kalwa Kalyan Line
789,178,19.186682,73.091528,110Kv Kalwa Kalyan Line
790,177 A,19.185326,73.090737,110Kv Kalwa Kalyan Line
791,177,19.183947,73.089943,110Kv Kalwa Kalyan Line
792,176,19.182273,73.08935,110Kv Kalwa Kalyan Line
793,175,19.181449,73.089003,110Kv Kalwa Kalyan Line
794,174A,19.181261,73.087889,110Kv Kalwa Kalyan Line
795,174,19.181029,73.086578,110Kv Kalwa Kalyan Line
796,173,19.17957,73.085659,110Kv Kalwa Kalyan Line
797,165,19.167103,73.076594,110Kv Kalwa Kalyan Line
798,164,19.166082,73.075217,110Kv Kalwa Kalyan Line
799,163,19.164611,73.073183,110Kv Kalwa Kalyan Line
800,162,19.163253,73.07136,110Kv Kalwa Kalyan Line
801,161,19.163176,73.069295,110Kv Kalwa Kalyan Line
802,160,19.163122,73.067708,110Kv Kalwa Kalyan Line
803,159,19.163033,73.065663,110Kv Kalwa Kalyan Line
804,158,19.162968,73.063807,110Kv Kalwa Kalyan Line
805,157,19.162881,73.06164,110Kv Kalwa Kalyan Line
806,156,19.162805,73.059565,110Kv Kalwa Kalyan Line
807,155,19.162716,73.057231,110Kv Kalwa Kalyan Line
808,154,19.162634,73.055146,110Kv Kalwa Kalyan Line
809,153,19.162521,73.053056,110Kv Kalwa Kalyan Line
810,152,19.162408,73.050721,110Kv Kalwa Kalyan Line
811,151,19.162332,73.049182,110Kv Kalwa Kalyan Line
812,150,19.162188,73.04696,110Kv Kalwa Kalyan Line
813,149,19.16205,73.0448,110Kv Kalwa Kalyan Line
814,147,19.161879,73.0415,110Kv Kalwa Kalyan Line
815,146,19.163146,73.03932,110Kv Kalwa Kalyan Line
816,145,19.164286,73.037422,110Kv Kalwa Kalyan Line
817,144,19.165419,73.035555,110Kv Kalwa Kalyan Line
818,143,19.166541,73.033694,110Kv Kalwa Kalyan Line
819,142,19.167689,73.03176,110Kv Kalwa Kalyan Line
820,141,19.168926,73.029665,110Kv Kalwa Kalyan Line
821,140,19.170108,73.027662,110Kv Kalwa Kalyan Line
822,138,19.172188,73.024213,110Kv Kalwa Kalyan Line
823,139,19.171165,73.025918,110Kv Kalwa Kalyan Line
824,137,19.172311,73.022938,110Kv Kalwa Kalyan Line
825,136,19.172688,73.021193,110Kv Kalwa Kalyan Line
826,135,19.173175,73.018869,110Kv Kalwa Kalyan Line
827,148,19.16192,73.042837,110Kv Kalwa Kalyan Line
828,134,19.173831,73.016334,110Kv Kalwa Kalyan Line
829,133,19.17406,73.015352,110Kv Kalwa Kalyan Line
830,132,19.173475,73.013314,110Kv Kalwa Kalyan Line
831,131,19.172984,73.011832,110Kv Kalwa Kalyan Line
832,130,19.172968,73.011412,110Kv Kalwa Kalyan Line
833,129,19.172797,73.007375,110Kv Kalwa Kalyan Line
834,128,19.172669,73.005039,110Kv Kalwa Kalyan Line
835,127,19.172583,73.003157,110Kv Kalwa Kalyan Line
836,126,19.172242,73.000894,110Kv Kalwa Kalyan Line
837,125,19.171927,72.998857,110Kv Kalwa Kalyan Line
838,124,19.171726,72.997511,110Kv Kalwa Kalyan Line
839,43,19.171543,72.99711,110Kv Kalwa Kalyan Line
840,168,19.171283,73.080811,110Kv Kalwa Kalyan Line
841,166,19.168343,73.078153,110Kv Kalwa Kalyan Line
842,167,19.169675,73.079833,110Kv Kalwa Kalyan Line
843,169,19.172867,73.081745,110Kv Kalwa Kalyan Line
844,170,19.174514,73.082711,110Kv Kalwa Kalyan Line
845,171,19.176215,73.083703,110Kv Kalwa Kalyan Line
846,172,19.177822,73.084651,110Kv Kalwa Kalyan Line
847,200,19.222936,73.117571,110Kv Kalwa Kalyan Line
848,Loc 1,19.223948,73.118524,110Kv Chola Kalyan
849,Loc 1A,19.224074,73.118321,110Kv Chola Kalyan
850,Loc 2,19.224382,73.1163,110Kv Chola Kalyan
851,Loc 3,19.224228,73.114603,110Kv Chola Kalyan
852,Loc 4,19.224336,73.113,110Kv Chola Kalyan
853,Loc 5,19.224461,73.111014,110Kv Chola Kalyan
854,Loc 6,19.224626,73.109179,110Kv Chola Kalyan
855,Loc 7,19.224689,73.107478,110Kv Chola Kalyan
856,Loc 8,19.224806,73.105867,110Kv Chola Kalyan
857,Loc 9,19.224917,73.104253,110Kv Chola Kalyan
858,Loc 10,19.225019,73.102792,110Kv Chola Kalyan
859,LOC 11,19.225119,73.101133,110Kv Chola Kalyan
860,Loc 12,19.2252,73.099992,110Kv Chola Kalyan
861,Loc 13,19.226347,73.099628,110Kv Chola Kalyan
862,Loc 14,19.227486,73.099056,110Kv Chola Kalyan
863,Loc 15,19.228697,73.098175,110Kv Chola Kalyan
864,loc. 1,18.453881,73.391512,220Kv Bpsu Lines
865,loc. 2,18.454197,73.389164,220Kv Bpsu Lines
866,Loc 1B,19.22422,73.118196,110Kv Chola Kalyan 2
867,Loc 2,19.224394,73.116281,110Kv Chola Kalyan 2
868,Loc 3,19.224472,73.114883,110Kv Chola Kalyan 2
869,Loc 4,19.224597,73.113097,110Kv Chola Kalyan 2
870,Loc 5,19.224722,73.111311,110Kv Chola Kalyan 2
871,Loc 6,19.224817,73.109836,110Kv Chola Kalyan 2
872,Loc 7,19.225006,73.107089,110Kv Chola Kalyan 2
873,Loc 8,19.225131,73.105342,110Kv Chola Kalyan 2
874,Loc 9,19.225225,73.103744,110Kv Chola Kalyan 2
875,Loc 10,19.225344,73.102078,110Kv Chola Kalyan 2
876,Loc 11,19.225433,73.100692,110Kv Chola Kalyan 2
877,Loc 12,19.2257,73.100308,110Kv Chola Kalyan 2
878,Loc 13,19.226373,73.099627,110Kv Chola Kalyan 2
879,Loc 14,19.227481,73.099064,110Kv Chola Kalyan 2
880,Loc 15,19.228682,73.09821,110Kv Chola Kalyan 2
881,Gantry Str. Salsette End,19.155289,72.93345,220 Kv Kalwa Salsette Lines
882,Loc. 01,19.155217,72.934166,220 Kv Kalwa Salsette Lines
883,Loc. 2,19.155064,72.935242,220 Kv Kalwa Salsette Lines
884,Loc. 3,19.154774,72.936211,220 Kv Kalwa Salsette Lines
885,Loc. 4,19.154152,72.937974,220 Kv Kalwa Salsette Lines
886,Loc. 5,19.153505,72.939495,220 Kv Kalwa Salsette Lines
887,Loc. 6,19.152996,72.940713,220 Kv Kalwa Salsette Lines
888,Loc. 7,19.151504,72.942336,220 Kv Kalwa Salsette Lines
889,Loc. 8,19.14989,72.944536,220 Kv Kalwa Salsette Lines
890,Loc. 9,19.148808,72.945815,220 Kv Kalwa Salsette Lines
891,Loc. 10,19.147678,72.947125,220 Kv Kalwa Salsette Lines
892,Loc. 11,19.146664,72.947395,220 Kv Kalwa Salsette Lines
893,Loc. 12,19.147322,72.94813,220 Kv Kalwa Salsette Lines
894,Loc. 13,19.14915,72.950078,220 Kv Kalwa Salsette Lines
895,Loc. 14,19.150636,72.951689,220 Kv Kalwa Salsette Lines
896,Loc. 15,19.152473,72.953675,220 Kv Kalwa Salsette Lines
897,Loc. 16,19.154369,72.955709,220 Kv Kalwa Salsette Lines
898,Loc. 17,19.155766,72.956954,220 Kv Kalwa Salsette Lines
899,Loc. 19,19.158037,72.959698,220 Kv Kalwa Salsette Lines
900,Loc. 20,19.160152,72.961968,220 Kv Kalwa Salsette Lines
901,Loc. 21,19.162017,72.963982,220 Kv Kalwa Salsette Lines
902,Loc. 22,19.163908,72.966035,220 Kv Kalwa Salsette Lines
903,Loc. 23,19.165809,72.968074,220 Kv Kalwa Salsette Lines
904,Loc. 24,19.167712,72.970133,220 Kv Kalwa Salsette Lines
905,Loc. 18,19.157591,72.958358,220 Kv Kalwa Salsette Lines
906,Loc. 25,19.168098,72.972623,220 Kv Kalwa Salsette Lines
907,Loc. 26,19.168404,72.974765,220 Kv Kalwa Salsette Lines
908,Loc. 27,19.1688,72.977274,220 Kv Kalwa Salsette Lines
909,Loc. 28,19.169252,72.980128,220 Kv Kalwa Salsette Lines
910,Loc. 29,19.169958,72.984683,220 Kv Kalwa Salsette Lines
911,Loc. 30,19.170376,72.987557,220 Kv Kalwa Salsette Lines
912,Loc. 31,19.170671,72.989455,220 Kv Kalwa Salsette Lines
913,Loc. 32,19.171139,72.992215,220 Kv Kalwa Salsette Lines
914,Loc. 33,19.17006,72.992469,220 Kv Kalwa Salsette Lines
915,Loc. 34,19.169081,72.992747,220 Kv Kalwa Salsette Lines
916,Gantry Structure Kalwa end,19.168457,72.993056,220 Kv Kalwa Salsette Lines
917,sal-saki  3,19.153908,72.930762,Salshet To Saki Combined Kml
918,sal-saki  4,19.154045,72.930718,Salshet To Saki Combined Kml
919,TOWER NO-02,19.154863,72.933917,Salshet To Saki Combined Kml
920,TOWER NO-03,19.154849,72.933285,Salshet To Saki Combined Kml
921,TOWER NO-01,19.155576,72.933475,Salshet To Saki Combined Kml
922,TOWER NO-02,19.155619,72.932917,Salshet To Saki Combined Kml
923,TOWER NO-03,19.155763,72.931235,Salshet To Saki Combined Kml
924,TOWER NO-04,19.155049,72.931472,Salshet To Saki Combined Kml
925,TOWER NO-05,19.154897,72.93101,Salshet To Saki Combined Kml
926,TOWER NO-06,19.153857,72.930376,Salshet To Saki Combined Kml
927,TOWER NO-07,19.152221,72.928898,Salshet To Saki Combined Kml
928,TOWER NO-08,19.150894,72.927658,Salshet To Saki Combined Kml
929,TOWER NO-09,19.149392,72.926285,Salshet To Saki Combined Kml
930,TOWER NO-10,19.147754,72.924793,Salshet To Saki Combined Kml
931,TOWER NO-11,19.14684,72.923954,Salshet To Saki Combined Kml
932,TOWER NO-12,19.145866,72.92306,Salshet To Saki Combined Kml
933,TOWER NO-13,19.145029,72.921555,Salshet To Saki Combined Kml
934,TOWER NO-14,19.143996,72.919688,Salshet To Saki Combined Kml
935,TOWER NO-15,19.143414,72.918638,Salshet To Saki Combined Kml
936,TOWER NO-16,19.142484,72.917316,Salshet To Saki Combined Kml
937,TOWER NO-17,19.141113,72.915398,Salshet To Saki Combined Kml
938,TOWER NO-18,19.139485,72.913081,Salshet To Saki Combined Kml
939,TOWER NO-19,19.139547,72.91284,Salshet To Saki Combined Kml
940,TOWER NO-20,19.139782,72.909993,Salshet To Saki Combined Kml
941,TOWER NO-21,19.139025,72.908903,Salshet To Saki Combined Kml
942,TOWER NO-22,19.138431,72.906619,Salshet To Saki Combined Kml
